ID No.,PCD-400A,
Title,,
Test Date,4/9/2026,16:34:01
MEAS CHs,2,
Digital Input,OFF,
Sampling Rate(Hz),50,
Data Nos/CH,9855,
MEAS Time(sec),197.1,
CH Name,,
CH No.,CH6,CH8
Range,5000,5
Calibration Coefficient,2,100000
Offset,854.5598,-15.97561
Unit,cm/s2,V
96.58,13.3293122,-1.768292927
96.6,13.42077561,-1.341463659
96.62,10.77321463,-1.890244146
96.64,12.27199512,-0.91463439
96.66,12.32199512,-0.670731951
96.68,11.3000439,-3.048780732
96.7,12.6402878,-3.47561
96.72,13.67199512,-3.658536829
96.74,12.54760488,-2.804878293
96.76,12.14760488,-1.341463659
96.78,12.67443415,-1.219512439
96.8,11.82077561,-1.524390488
96.82,13.95126341,-1.524390488
96.84,14.42565366,-1.768292927
96.86,8.080531707,-0.670731951
96.88,13.03540976,0.060975366
96.9,12.76711707,-0.548780732
96.92,12.5902878,-0.548780732
96.94,12.85736098,-1.09756122
96.96,12.3195561,-1.09756122
96.98,8.996385366,-1.890244146
97,8.373214634,-2.439024634
97.02,9.164678049,-2.256097805
97.04,11.61467805,-1.524390488
97.06,11.97077561,-2.621951463
97.08,9.285409756,-3.53658561
97.1,14.87809268,-2.865853902
97.12,8.608580488,-1.158536829
97.14,11.90492195,-0.426829512
97.16,11.63540976,-0.121951463
97.18,14.61833659,-0.060975854
97.2,8.804921951,-0.85365878
97.22,10.33419024,-0.91463439
97.24,11.11467805,-1.341463659
97.26,13.22809268,-1.402439268
97.28,12.70736098,-2.682927073
97.3,12.42443415,-3.048780732
97.32,12.12199512,-3.231707561
97.34,12.96467805,-2.743902683
97.36,11.54516585,-2.44E-07
97.38,12.37565366,0.243902195
97.4,10.00736098,-1.03658561
97.42,10.43175122,-1.402439268
97.44,11.33906829,-2.439024634
97.46,12.99882439,-1.951219756
97.48,14.07809268,-0.670731951
97.5,12.95736098,-0.91463439
97.52,12.39516585,0.609755854
97.54,12.19638537,-0.182927073
97.56,14.08784878,-1.280488049
97.58,11.50248293,-1.09756122
97.6,13.0402878,-1.03658561
97.62,11.27443415,-1.768292927
97.64,11.63175122,-0.609756341
97.66,14.25736098,-1.524390488
97.68,12.1000439,-2.682927073
97.7,12.56589756,-2.134146585
97.72,11.82077561,-2.865853902
97.74,11.69516585,-1.402439268
97.76,11.69150732,-2.44E-07
97.78,12.01467805,-1.280488049
97.8,11.22443415,-3.170731951
97.82,12.87565366,-3.170731951
97.84,12.60736098,-3.170731951
97.86,13.42809268,-3.841463659
97.88,13.33540976,-2.865853902
97.9,12.06711707,-2.804878293
97.92,10.8500439,-2.865853902
97.94,14.84760488,-2.987805122
97.96,10.69394634,-2.073170976
97.98,12.00492195,-1.341463659
98,10.20858049,0.670731463
98.02,13.10858049,-1.585366098
98.04,12.05858049,-1.890244146
98.06,12.28053171,-0.731707561
98.08,11.20126341,-0.365853902
98.1,12.79638537,0.365853415
98.12,12.15248293,1.40243878
98.14,11.91833659,0.670731463
98.16,13.32809268,-0.792683171
98.18,12.75614146,0.243902195
98.2,12.78906829,-1.03658561
98.22,9.839068293,0.365853415
98.24,10.77321463,0.365853415
98.26,12.81467805,-0.792683171
98.28,10.67443415,-1.219512439
98.3,12.0902878,-2.012195366
98.32,12.48053171,-2.317073415
98.34,11.45126341,-1.341463659
98.36,9.028092683,-0.060975854
98.38,13.23175122,-1.585366098
98.4,12.92321463,-2.804878293
98.42,10.59394634,-2.256097805
98.44,14.94516585,-2.987805122
98.46,13.42199512,-1.707317317
98.48,11.9000439,-1.951219756
98.5,10.0695561,-2.804878293
98.52,13.04882439,-3.658536829
98.54,15.1195561,-3.841463659
98.56,11.70492195,-4.878049024
98.58,11.89150732,-3.47561
98.6,11.11711707,-1.951219756
98.62,11.47687317,-0.97561
98.64,12.63784878,-2.195122195
98.66,13.63419024,-2.439024634
98.68,13.44272683,-2.804878293
98.7,12.2902878,-1.219512439
98.72,11.39150732,-0.731707561
98.74,13.72809268,-0.365853902
98.76,10.55370244,-1.09756122
98.78,13.40248293,-2.012195366
98.8,12.09882439,-2.317073415
98.82,9.58784878,-1.03658561
98.84,9.195165854,-0.91463439
98.86,12.6695561,-1.158536829
98.88,11.92809268,-1.646341707
98.9,11.07687317,-2.012195366
98.92,11.96345854,-1.524390488
98.94,10.14394634,0.548780244
98.96,13.25126341,-0.670731951
98.98,13.23540976,-0.548780732
99,13.09760488,-0.670731951
99.02,10.96589756,-2.682927073
99.04,12.68053171,-2.195122195
99.06,14.18662927,-1.890244146
99.08,11.34150732,-1.829268537
99.1,12.20858049,-2.134146585
99.12,14.64882439,-2.439024634
99.14,12.4195561,-3.170731951
99.16,13.75736098,-2.195122195
99.18,13.63297073,-1.402439268
99.2,10.04882439,-1.280488049
99.22,11.54516585,-1.341463659
99.24,11.68906829,-1.890244146
99.26,13.55858049,-3.41463439
99.28,12.47687317,-2.865853902
99.3,11.02077561,-1.463414878
99.32,15.4293122,-1.280488049
99.34,12.39150732,0.121950976
99.36,10.30736098,0.365853415
99.38,13.7195561,-0.304878293
99.4,11.11223902,0.548780244
99.42,15.00248293,-0.426829512
99.44,12.79394634,-1.09756122
99.46,12.32199512,0.487804634
99.48,10.58784878,-0.426829512
99.5,10.50736098,-2.378049024
99.52,9.111019512,-2.012195366
99.54,10.96589756,-1.951219756
99.56,9.6598,-2.256097805
99.58,11.32687317,-0.487805122
99.6,12.80370244,-0.85365878
99.62,13.50370244,-2.073170976
99.64,13.72199512,-1.890244146
99.66,9.93175122,-1.829268537
99.68,11.99394634,-2.134146585
99.7,12.91101951,-1.707317317
99.72,12.98906829,-0.548780732
99.74,11.37809268,-2.865853902
99.76,12.63419024,-2.378049024
99.78,12.99760488,-2.500000244
99.8,11.83053171,-1.585366098
99.82,12.58662927,-0.731707561
99.84,12.63906829,-2.134146585
99.86,11.18419024,-2.560975854
99.88,9.851263415,-2.500000244
99.9,12.68540976,-2.012195366
99.92,10.88906829,-1.09756122
99.94,10.73662927,0.792682683
99.96,11.15736098,-0.731707561
99.98,14.17321463,-1.341463659
100,11.71345854,-1.402439268
100.02,13.57199512,-2.195122195
100.04,12.4793122,-1.890244146
100.06,12.25492195,-0.609756341
100.08,13.14394634,-1.402439268
100.1,10.47809268,-3.292683171
100.12,14.69516585,-1.890244146
100.14,15.10614146,-1.03658561
100.16,9.712239024,-0.609756341
100.18,11.69516585,-0.121951463
100.2,14.29394634,0.365853415
100.22,11.17199512,-2.073170976
100.24,9.706141463,-2.682927073
100.26,11.18297073,-3.231707561
100.28,15.31711707,-3.658536829
100.3,14.33784878,-1.158536829
100.32,13.3598,-2.682927073
100.34,10.8500439,-3.292683171
100.36,10.71467805,-2.134146585
100.38,12.7195561,-3.53658561
100.4,13.42809268,-1.463414878
100.42,13.41223902,-0.243902683
100.44,13.79516585,-0.548780732
100.46,12.4902878,-1.158536829
100.48,11.63662927,-1.09756122
100.5,10.60370244,-1.524390488
100.52,12.15126341,-1.402439268
100.54,10.64394634,-0.243902683
100.56,11.79394634,-1.09756122
100.58,12.99150732,-1.03658561
100.6,12.3195561,-1.280488049
100.62,13.38540976,-2.560975854
100.64,13.04760488,-1.890244146
100.66,10.23784878,-1.219512439
100.68,12.93297073,-1.890244146
100.7,12.1695561,-1.890244146
100.72,11.14516585,-2.378049024
100.74,10.58906829,-1.890244146
100.76,11.2793122,-1.219512439
100.78,10.07565366,-1.03658561
100.8,10.29394634,-0.060975854
100.82,12.84882439,-0.97561
100.84,11.97321463,-2.073170976
100.86,11.50370244,-2.378049024
100.88,11.26345854,-2.804878293
100.9,11.7902878,-2.317073415
100.92,12.11833659,-4.268292927
100.94,11.3293122,-3.53658561
100.96,13.30736098,-3.47561
100.98,13.12321463,-4.817073415
101,10.64516585,-2.987805122
101.02,12.16711707,-1.707317317
101.04,13.23053171,-1.829268537
101.06,12.02077561,-1.280488049
101.08,11.99150732,-2.317073415
101.1,11.32443415,-3.048780732
101.12,13.65614146,-2.500000244
101.14,11.30492195,-1.09756122
101.16,8.223214634,-1.524390488
101.18,11.7902878,-2.44E-07
101.2,13.4402878,-1.585366098
101.22,11.4500439,-2.317073415
101.24,13.43419024,-0.792683171
101.26,12.43540976,-0.121951463
101.28,12.11833659,0.121950976
101.3,11.96345854,-1.219512439
101.32,10.57199512,-2.378049024
101.34,11.26589756,-3.658536829
101.36,11.20614146,-2.987805122
101.38,9.156141463,-2.134146585
101.4,12.5793122,-1.280488049
101.42,10.70248293,-1.03658561
101.44,11.49516585,-2.317073415
101.46,10.78297073,-2.195122195
101.48,9.517117073,-2.743902683
101.5,12.02077561,-2.439024634
101.52,9.461019512,-2.926829512
101.54,14.07443415,-2.073170976
101.56,12.45614146,-3.292683171
101.58,13.09272683,-2.804878293
101.6,12.1793122,-1.463414878
101.62,11.63784878,-1.463414878
101.64,11.50248293,-0.97561
101.66,12.78540976,-0.365853902
101.68,13.7293122,-1.524390488
101.7,13.03297073,-1.829268537
101.72,11.41345854,-2.073170976
101.74,14.65736098,-1.585366098
101.76,11.94882439,-0.85365878
101.78,13.6598,0.792682683
101.8,13.12443415,-0.792683171
101.82,12.30736098,-0.85365878
101.84,13.24150732,-0.731707561
101.86,11.46589756,-1.646341707
101.88,14.25492195,-0.121951463
101.9,11.77687317,-0.426829512
101.92,14.6098,-1.768292927
101.94,12.83419024,-2.378049024
101.96,12.60736098,-1.707317317
101.98,9.923214634,-2.134146585
102,9.963458537,0.121950976
102.02,10.69760488,-0.792683171
102.04,12.83540976,-1.829268537
102.06,9.391507317,-2.378049024
102.08,11.9902878,-3.841463659
102.1,11.60492195,-3.59756122
102.12,10.83662927,-2.804878293
102.14,13.3598,-3.109756341
102.16,13.36101951,-3.59756122
102.18,13.15858049,-3.719512439
102.2,12.47809268,-3.41463439
102.22,12.07443415,-2.987805122
102.24,12.6598,-2.012195366
102.26,11.57199512,-2.134146585
102.28,12.0402878,-3.47561
102.3,11.63297073,-3.59756122
102.32,13.35614146,-4.329268537
102.34,13.85736098,-3.35365878
102.36,13.62443415,-1.768292927
102.38,10.9195561,-1.341463659
102.4,12.78540976,-0.91463439
102.42,11.36833659,-1.341463659
102.44,13.92077561,-0.97561
102.46,12.74272683,-1.524390488
102.48,11.10614146,-0.670731951
102.5,11.26467805,-0.731707561
102.52,11.68540976,-1.646341707
102.54,11.55248293,-3.170731951
102.56,10.2098,-4.268292927
102.58,10.1793122,-4.085366098
102.6,10.16345854,-2.743902683
102.62,11.86833659,-2.317073415
102.64,10.21467805,-2.804878293
102.66,13.97077561,-3.231707561
102.68,13.16467805,-5.060975854
102.7,11.30248293,-3.658536829
102.72,11.31101951,-2.987805122
102.74,13.49150732,-3.53658561
102.76,14.12077561,-2.195122195
102.78,10.92443415,-3.780488049
102.8,13.46833659,-3.231707561
102.82,12.03784878,-2.987805122
102.84,11.87321463,-1.707317317
102.86,13.85248293,-0.548780732
102.88,9.890287805,-0.060975854
102.9,12.40248293,-0.243902683
102.92,10.78297073,-1.585366098
102.94,11.75858049,-1.829268537
102.96,13.66223902,-0.060975854
102.98,12.44760488,-1.219512439
103,11.13540976,0.060975366
103.02,12.8195561,-0.060975854
103.04,12.87565366,-1.158536829
103.06,10.90126341,-0.85365878
103.08,14.31345854,-1.463414878
103.1,12.99272683,-2.987805122
103.12,13.97687317,-1.890244146
103.14,14.74760488,-0.243902683
103.16,12.38540976,-1.646341707
103.18,9.373214634,-1.585366098
103.2,10.19150732,-1.402439268
103.22,11.23784878,-1.646341707
103.24,12.63662927,-1.09756122
103.26,13.38175122,-1.158536829
103.28,11.38906829,-2.195122195
103.3,13.10614146,-2.317073415
103.32,12.55858049,-2.073170976
103.34,14.2195561,-3.292683171
103.36,10.71467805,-3.59756122
103.38,11.83419024,-4.146341707
103.4,12.20858049,-4.207317317
103.42,10.48175122,-2.804878293
103.44,10.01711707,-2.134146585
103.46,11.68297073,-1.890244146
103.48,13.04638537,-1.09756122
103.5,10.37321463,-0.97561
103.52,14.32809268,-2.073170976
103.54,13.37687317,-1.402439268
103.56,12.44638537,-1.402439268
103.58,11.71345854,-1.03658561
103.6,10.5695561,-0.609756341
103.62,12.26833659,-1.09756122
103.64,12.50614146,-1.707317317
103.66,13.0695561,-2.012195366
103.68,13.73419024,-1.402439268
103.7,14.67687317,-2.195122195
103.72,13.75248293,-0.97561
103.74,14.01223902,-1.524390488
103.76,11.30858049,-2.500000244
103.78,13.70858049,-2.926829512
103.8,9.924434146,-3.048780732
103.82,11.82565366,-2.560975854
103.84,12.8793122,-0.670731951
103.86,11.68662927,-0.670731951
103.88,12.68784878,-1.03658561
103.9,12.71345854,-1.09756122
103.92,11.79760488,-1.707317317
103.94,12.42199512,-1.09756122
103.96,13.22199512,-0.609756341
103.98,11.01711707,-1.707317317
104,12.18175122,-1.890244146
104.02,12.21223902,-2.560975854
104.04,13.50248293,-2.500000244
104.06,12.5293122,-1.463414878
104.08,13.20736098,-0.609756341
104.1,11.97199512,-2.317073415
104.12,12.14882439,-4.085366098
104.14,11.63175122,-3.963414878
104.16,8.451263415,-4.573170976
104.18,16.99638537,-3.35365878
104.2,13.10858049,-2.073170976
104.22,10.34516585,-1.707317317
104.24,15.42443415,-1.890244146
104.26,10.88662927,-3.41463439
104.28,10.2695561,-3.780488049
104.3,12.28784878,-1.768292927
104.32,14.70370244,0.121950976
104.34,13.1000439,-1.219512439
104.36,13.79882439,-2.500000244
104.38,12.12199512,-1.951219756
104.4,11.32077561,-3.170731951
104.42,11.12687317,-1.829268537
104.44,11.51589756,-1.341463659
104.46,10.77809268,-1.280488049
104.48,12.63540976,-1.585366098
104.5,11.73419024,-2.926829512
104.52,13.70736098,-2.743902683
104.54,11.64272683,-2.560975854
104.56,11.9695561,-2.195122195
104.58,10.87077561,-2.865853902
104.6,12.34272683,-2.378049024
104.62,14.4293122,-2.621951463
104.64,14.18784878,-2.560975854
104.66,14.13906829,-1.707317317
104.68,13.74882439,-1.219512439
104.7,10.81833659,-1.707317317
104.72,12.49394634,-0.97561
104.74,13.70736098,-1.158536829
104.76,11.23784878,-1.829268537
104.78,12.25126341,0.121950976
104.8,10.87199512,-0.85365878
104.82,15.08053171,-1.09756122
104.84,9.77077561,-0.91463439
104.86,13.69272683,-2.926829512
104.88,12.75370244,-2.743902683
104.9,10.1598,-2.134146585
104.92,11.08540976,-2.682927073
104.94,13.02809268,-1.646341707
104.96,12.90492195,-1.219512439
104.98,9.800043902,-3.292683171
105,11.96345854,-2.926829512
105.02,13.12199512,-2.378049024
105.04,12.59394634,-1.829268537
105.06,11.7098,-1.402439268
105.08,12.18906829,-0.243902683
105.1,14.90858049,-2.682927073
105.12,11.59638537,-4.085366098
105.14,13.56101951,-1.707317317
105.16,13.20248293,-3.35365878
105.18,11.6098,-3.048780732
105.2,13.96467805,-2.987805122
105.22,11.68784878,-3.59756122
105.24,15.66223902,-2.865853902
105.26,13.0195561,-1.890244146
105.28,11.19638537,-1.707317317
105.3,12.7293122,-1.09756122
105.32,11.06589756,-1.646341707
105.34,11.5195561,-3.780488049
105.36,10.75370244,-3.048780732
105.38,14.09760488,-1.341463659
105.4,11.94760488,-2.500000244
105.42,12.49272683,-1.158536829
105.44,10.33906829,-0.91463439
105.46,12.73784878,-0.85365878
105.48,13.49516585,-0.609756341
105.5,13.22565366,-0.365853902
105.52,12.79150732,0.060975366
105.54,11.58662927,0.731707073
105.56,10.28053171,1.52439
105.58,12.83906829,-1.03658561
105.6,10.98906829,-1.341463659
105.62,11.65126341,-1.03658561
105.64,10.63784878,-1.890244146
105.66,11.67809268,-1.219512439
105.68,12.65492195,-0.548780732
105.7,13.00126341,-1.341463659
105.72,11.3098,-1.890244146
105.74,13.23297073,-1.768292927
105.76,12.04150732,-2.560975854
105.78,9.524434146,-1.768292927
105.8,13.37687317,-2.378049024
105.82,10.59272683,-3.59756122
105.84,12.70370244,-2.804878293
105.86,11.55492195,-3.109756341
105.88,13.53175122,-4.085366098
105.9,13.16711707,-1.890244146
105.92,9.046385366,-0.85365878
105.94,11.86589756,-1.585366098
105.96,13.12199512,-3.41463439
105.98,13.70492195,-3.719512439
106,11.21833659,-2.621951463
106.02,11.08175122,-0.487805122
106.04,13.12565366,-0.182927073
106.06,13.1500439,-1.158536829
106.08,10.12321463,-0.243902683
106.1,14.30248293,-1.280488049
106.12,13.04150732,-0.85365878
106.14,11.15858049,-0.304878293
106.16,12.02199512,-1.158536829
106.18,11.99394634,-1.03658561
106.2,12.1293122,-1.524390488
106.22,15.18784878,-1.219512439
106.24,12.31101951,-0.365853902
106.26,12.80248293,-0.426829512
106.28,10.00492195,-1.158536829
106.3,10.89638537,-1.219512439
106.32,11.76467805,-2.317073415
106.34,12.1293122,-3.109756341
106.36,10.19150732,-2.621951463
106.38,9.67077561,-2.560975854
106.4,10.8695561,-2.987805122
106.42,10.76101951,-2.378049024
106.44,10.57809268,-2.134146585
106.46,10.17077561,-3.41463439
106.48,12.02565366,-2.256097805
106.5,10.48419024,-1.402439268
106.52,12.5195561,-1.09756122
106.54,11.0402878,-1.585366098
106.56,12.27321463,-2.500000244
106.58,10.31101951,-3.658536829
106.6,13.34272683,-3.292683171
106.62,12.32077561,-0.487805122
106.64,11.5793122,-0.609756341
106.66,12.42809268,-0.609756341
106.68,10.62687317,-1.585366098
106.7,11.07321463,-2.804878293
106.72,11.20248293,-1.646341707
106.74,11.48906829,-0.731707561
106.76,12.39516585,-1.03658561
106.78,11.29272683,-1.09756122
106.8,14.08419024,-3.170731951
106.82,12.84272683,-4.268292927
106.84,10.51589756,-3.47561
106.86,12.91345854,-2.682927073
106.88,12.07565366,-2.378049024
106.9,11.70736098,-1.646341707
106.92,10.91345854,-3.53658561
106.94,12.3500439,-3.902439268
106.96,10.64638537,-2.256097805
106.98,11.0402878,-2.621951463
107,10.73540976,-2.439024634
107.02,11.72687317,-1.09756122
107.04,13.40248293,-2.012195366
107.06,14.54760488,-3.902439268
107.08,13.34272683,-2.621951463
107.1,11.25126341,-2.560975854
107.12,12.41711707,-2.073170976
107.14,13.82077561,-1.951219756
107.16,13.02809268,-2.560975854
107.18,13.1793122,-3.658536829
107.2,12.53662927,-2.865853902
107.22,10.58419024,-2.195122195
107.24,13.29760488,-2.195122195
107.26,12.68662927,-0.182927073
107.28,12.69272683,-1.341463659
107.3,13.22321463,-1.402439268
107.32,10.87199512,-0.792683171
107.34,12.23419024,-1.707317317
107.36,10.69150732,-1.646341707
107.38,12.3000439,-0.121951463
107.4,11.52199512,-1.219512439
107.42,10.07321463,-2.073170976
107.44,12.18297073,-2.195122195
107.46,13.05736098,-1.951219756
107.48,10.25370244,-1.646341707
107.5,10.98662927,-1.280488049
107.52,10.33906829,-2.195122195
107.54,11.4793122,-2.865853902
107.56,13.19882439,-2.317073415
107.58,13.06711707,-3.41463439
107.6,11.97077561,-2.804878293
107.62,13.81711707,-2.012195366
107.64,11.76345854,-3.53658561
107.66,12.99882439,-2.012195366
107.68,11.30614146,-1.463414878
107.7,11.83540976,-2.926829512
107.72,14.84394634,-2.987805122
107.74,12.20736098,-1.341463659
107.76,13.06345854,-2.012195366
107.78,11.52565366,-2.682927073
107.8,13.48540976,-2.073170976
107.82,10.90370244,-1.646341707
107.84,13.76345854,-0.426829512
107.86,10.3098,-0.060975854
107.88,10.61223902,-1.219512439
107.9,14.32443415,-0.060975854
107.92,10.27443415,-0.609756341
107.94,12.50614146,-0.97561
107.96,14.06101951,-0.121951463
107.98,13.4500439,-0.426829512
108,10.98175122,-0.731707561
108.02,12.49638537,-0.670731951
108.04,10.97077561,-1.09756122
108.06,11.53540976,-1.09756122
108.08,13.5598,-1.158536829
108.1,11.51223902,0.609755854
108.12,10.53540976,0.731707073
108.14,10.39272683,-0.670731951
108.16,12.95492195,-1.768292927
108.18,11.58540976,-0.670731951
108.2,11.60492195,0.304877805
108.22,11.57687317,-0.731707561
108.24,13.52809268,-1.646341707
108.26,14.41101951,-0.91463439
108.28,10.66833659,-1.585366098
108.3,11.88540976,-2.134146585
108.32,10.58784878,-0.97561
108.34,14.52565366,-0.487805122
108.36,12.30248293,0.609755854
108.38,12.15858049,-0.304878293
108.4,13.85492195,-2.256097805
108.42,12.18297073,-2.865853902
108.44,9.802482927,-2.317073415
108.46,12.10248293,-2.439024634
108.48,12.18175122,-2.500000244
108.5,10.82077561,-0.97561
108.52,11.90492195,-2.134146585
108.54,12.62565366,-1.280488049
108.56,14.12077561,-0.121951463
108.58,11.76833659,-0.609756341
108.6,8.639068293,-0.487805122
108.62,10.97199512,-0.91463439
108.64,13.44150732,-2.256097805
108.66,13.21833659,-1.768292927
108.68,12.14882439,-0.97561
108.7,10.36711707,-1.585366098
108.72,11.85492195,-2.44E-07
108.74,9.846385366,-0.91463439
108.76,12.70736098,-2.865853902
108.78,12.80126341,-2.743902683
108.8,11.30736098,-1.890244146
108.82,13.46589756,-2.743902683
108.84,11.99150732,-2.195122195
108.86,9.88784878,-2.073170976
108.88,12.82687317,-2.804878293
108.9,12.23175122,-1.768292927
108.92,12.10126341,-1.280488049
108.94,13.37565366,-1.585366098
108.96,12.80370244,-0.609756341
108.98,9.942726829,-2.073170976
109,11.83662927,-3.109756341
109.02,9.28175122,-2.500000244
109.04,11.62077561,-1.890244146
109.06,11.18540976,-1.585366098
109.08,14.70370244,-0.487805122
109.1,13.85614146,-0.91463439
109.12,10.80858049,-2.621951463
109.14,10.64150732,-1.829268537
109.16,12.33906829,-1.646341707
109.18,10.7902878,-1.707317317
109.2,12.54760488,0.121950976
109.22,10.53175122,-0.97561
109.24,12.85248293,-2.378049024
109.26,11.7000439,-2.073170976
109.28,12.87077561,-1.829268537
109.3,11.34272683,-2.865853902
109.32,12.31101951,-1.219512439
109.34,9.369556098,-1.768292927
109.36,9.550043902,-3.048780732
109.38,11.52443415,-2.134146585
109.4,15.9000439,-2.012195366
109.42,14.8098,-1.707317317
109.44,12.04150732,-2.378049024
109.46,12.13906829,-3.902439268
109.48,14.79882439,-4.207317317
109.5,10.93175122,-4.695122195
109.52,12.52321463,-3.902439268
109.54,12.54638537,-2.317073415
109.56,10.53175122,-1.585366098
109.58,14.31589756,-2.012195366
109.6,13.33540976,-2.682927073
109.62,10.2402878,-3.35365878
109.64,13.90858049,-3.109756341
109.66,13.09516585,-2.256097805
109.68,12.21833659,-0.182927073
109.7,10.30492195,0.060975366
109.72,12.72809268,-0.91463439
109.74,12.81589756,-0.792683171
109.76,9.812239024,-1.09756122
109.78,10.67809268,-0.243902683
109.8,12.6098,-0.426829512
109.82,12.18906829,-0.731707561
109.84,12.86345854,-1.219512439
109.86,13.93175122,-2.439024634
109.88,11.64516585,-3.658536829
109.9,11.06223902,-2.560975854
109.92,12.40736098,-1.951219756
109.94,11.13784878,-1.768292927
109.96,12.72443415,-2.256097805
109.98,14.2000439,-1.280488049
110,12.59272683,-2.012195366
110.02,14.71345854,-2.743902683
110.04,11.87199512,-2.195122195
110.06,12.14150732,-3.109756341
110.08,11.95248293,-3.048780732
110.1,10.4500439,-2.743902683
110.12,11.78053171,-1.646341707
110.14,12.36223902,-2.012195366
110.16,11.45492195,-2.256097805
110.18,11.88906829,-1.524390488
110.2,10.23175122,-0.670731951
110.22,10.33419024,-0.97561
110.24,11.40736098,-1.158536829
110.26,10.09272683,-0.91463439
110.28,10.45614146,-0.365853902
110.3,10.72321463,0.182926585
110.32,9.943946341,0.914633902
110.34,11.93906829,-0.731707561
110.36,11.58419024,-0.304878293
110.38,10.19516585,1.219511951
110.4,10.59760488,0.731707073
110.42,12.9402878,0.304877805
110.44,12.30614146,-2.44E-07
110.46,13.00614146,-0.487805122
110.48,12.02077561,-1.402439268
110.5,12.86101951,-1.03658561
110.52,11.09272683,-1.768292927
110.54,16.71711707,-1.402439268
110.56,9.885409756,-2.134146585
110.58,14.59882439,-3.292683171
110.6,11.51101951,-2.743902683
110.62,10.13297073,-1.585366098
110.64,14.12199512,-2.743902683
110.66,12.86833659,-2.621951463
110.68,10.33175122,-1.585366098
110.7,11.1402878,-1.402439268
110.72,10.86833659,-0.731707561
110.74,12.16711707,0.731707073
110.76,11.57565366,-0.670731951
110.78,10.56223902,-0.609756341
110.8,13.66711707,-0.609756341
110.82,14.09150732,-2.987805122
110.84,13.02199512,-3.170731951
110.86,10.80492195,-1.524390488
110.88,8.406141463,-1.524390488
110.9,11.23662927,-0.304878293
110.92,11.52565366,-1.524390488
110.94,10.70736098,-3.59756122
110.96,13.07443415,-2.682927073
110.98,12.34516585,-2.500000244
111,11.49882439,-2.987805122
111.02,11.70736098,-1.768292927
111.04,13.24272683,-1.646341707
111.06,12.18784878,-2.865853902
111.08,12.7902878,-2.439024634
111.1,9.225653659,-1.646341707
111.12,10.32077561,-2.012195366
111.14,10.48906829,-1.09756122
111.16,10.22199512,-0.97561
111.18,12.55858049,-3.048780732
111.2,11.35736098,-4.329268537
111.22,11.56345854,-3.292683171
111.24,11.74272683,-3.841463659
111.26,10.99760488,-3.780488049
111.28,10.95492195,-2.682927073
111.3,8.34882439,-2.073170976
111.32,12.73053171,-1.585366098
111.34,12.97077561,-2.378049024
111.36,11.76101951,-1.829268537
111.38,14.34272683,-2.44E-07
111.4,11.54638537,1.219511951
111.42,12.34760488,-1.646341707
111.44,13.39882439,-1.829268537
111.46,13.48175122,-1.524390488
111.48,11.91345854,-0.91463439
111.5,12.06711707,0.487804634
111.52,11.92687317,0.975609512
111.54,12.05614146,-1.951219756
111.56,12.70736098,-1.707317317
111.58,12.57565366,-2.134146585
111.6,13.20614146,-1.951219756
111.62,13.00126341,-0.487805122
111.64,11.50736098,-0.548780732
111.66,10.39882439,-0.91463439
111.68,12.68175122,-1.829268537
111.7,13.91101951,-2.926829512
111.72,11.35614146,-2.317073415
111.74,12.43784878,-0.060975854
111.76,9.200043902,-0.243902683
111.78,10.8195561,-0.365853902
111.8,12.98297073,-1.09756122
111.82,13.68540976,-2.256097805
111.84,12.24638537,-2.500000244
111.86,10.91833659,-0.91463439
111.88,12.6902878,-1.646341707
111.9,11.41833659,-1.890244146
111.92,13.14272683,-1.524390488
111.94,9.400043902,-2.317073415
111.96,12.14150732,-1.280488049
111.98,11.71345854,0.426829024
112,11.84272683,0.182926585
112.02,10.07077561,-0.792683171
112.04,10.68175122,-0.670731951
112.06,10.52443415,-1.158536829
112.08,9.419556098,-1.768292927
112.1,11.00736098,-0.304878293
112.12,13.19516585,0.304877805
112.14,12.0902878,1.64634122
112.16,12.34760488,1.707316829
112.18,9.769556098,-0.670731951
112.2,16.70736098,-0.792683171
112.22,11.06711707,0.243902195
112.24,13.83419024,0.426829024
112.26,10.19394634,-0.426829512
112.28,12.23784878,-2.073170976
112.3,11.38540976,-2.926829512
112.32,10.16223902,-2.804878293
112.34,11.34760488,-0.85365878
112.36,11.59516585,-0.792683171
112.38,10.46345854,-0.060975854
112.4,10.88540976,-0.97561
112.42,10.01589756,-2.256097805
112.44,14.38906829,-1.707317317
112.46,11.21833659,-1.585366098
112.48,12.63540976,-1.890244146
112.5,12.70492195,-1.951219756
112.52,10.94394634,-2.621951463
112.54,10.33662927,-4.024390488
112.56,12.79882439,-3.231707561
112.58,13.50858049,-3.231707561
112.6,14.07443415,-2.073170976
112.62,14.70126341,-1.03658561
112.64,8.904921951,-2.560975854
112.66,9.712239024,-4.634146585
112.68,12.39882439,-3.658536829
112.7,10.06833659,-2.621951463
112.72,10.5695561,-2.195122195
112.74,10.65858049,-0.060975854
112.76,12.21711707,-0.121951463
112.78,12.91467805,-1.646341707
112.8,13.33053171,-0.792683171
112.82,13.62443415,-0.85365878
112.84,10.1293122,-0.426829512
112.86,10.75614146,0.243902195
112.88,9.806141463,-0.792683171
112.9,11.80492195,-1.646341707
112.92,14.50858049,-2.560975854
112.94,12.29882439,-2.012195366
112.96,11.2293122,-1.646341707
