CH No.,CH6,CH8,,,,
Unit,cm/s2,V,,,,
164.62,16.49882439,1.40243878,,,,
164.64,19.62565366,1.64634122,,,,
164.66,19.20858049,1.219511951,,,,
164.68,19.71223902,0.365853415,,,,
164.7,19.26101951,0.792682683,,,,
164.72,17.60370244,0.731707073,,,,
164.74,19.99150732,0.426829024,,,,
164.76,16.85370244,-0.121951463,,,,
164.78,17.71467805,-0.731707561,,,,
164.8,19.28784878,-0.609756341,,,,
164.82,16.69760488,-1.158536829,,,,
164.84,18.67809268,0.121950976,,,,
164.86,19.06467805,-1.585366098,,,,
164.88,17.48784878,-0.91463439,,,,
164.9,16.75248293,0.792682683,,,,
164.92,18.94638537,-1.524390488,,,,
164.94,18.1402878,-1.829268537,,,,
164.96,17.00736098,-2.621951463,,,,
164.98,17.25614146,-2.317073415,,,,
165,19.21589756,-2.134146585,,,,
165.02,20.5902878,-2.500000244,,,,
165.04,18.02809268,-2.804878293,,,,
165.06,14.21467805,-1.707317317,,,,
165.08,15.63419024,-0.548780732,,,,
165.1,18.13906829,-0.731707561,,,,
165.12,17.20370244,-0.487805122,,,,
165.14,18.96833659,-0.182927073,,,,
165.16,17.28053171,-0.731707561,,,,
165.18,16.73906829,0.487804634,,,,
165.2,17.82565366,0.975609512,,,,
165.22,21.19272683,-2.44E-07,,,,
165.24,19.30858049,0.853658293,,,,
165.26,18.04394634,1.46341439,,,,
165.28,15.86467805,-0.365853902,,,,
165.3,16.09394634,0.487804634,,,,
165.32,19.50736098,-2.44E-07,,,,
165.34,17.67199512,-1.341463659,,,,
165.36,17.61833659,-0.548780732,,,,
165.38,17.81833659,-1.524390488,,,,
165.4,17.93419024,-1.402439268,,,,
165.42,18.07199512,-1.646341707,,,,
165.44,17.29516585,-1.09756122,,,,
165.46,19.39150732,-2.378049024,,,,
165.48,16.06589756,-2.195122195,,,,
165.5,19.58053171,-2.012195366,,,,
165.52,17.08175122,-2.926829512,,,,
165.54,17.37809268,-2.926829512,,,,
165.56,18.42443415,-2.256097805,,,,
165.58,20.84150732,-2.621951463,,,,
165.6,16.42077561,-2.256097805,,,,
165.62,16.4195561,-2.378049024,,,,
165.64,19.45248293,-2.317073415,,,,
165.66,17.18906829,-1.829268537,,,,
165.68,19.08906829,-1.158536829,,,,
165.7,17.63419024,-1.09756122,,,,
165.72,19.63419024,-1.280488049,,,,
165.74,16.91223902,-2.012195366,,,,
165.76,18.14272683,0.121950976,,,,
165.78,18.16467805,1.46341439,,,,
165.8,19.14760488,1.64634122,,,,
165.82,18.53053171,1.52439,,,,
165.84,18.39760488,1.890243659,,,,
165.86,19.05858049,2.499999756,,,,
165.88,18.22565366,2.012194878,,,,
165.9,18.48175122,2.378048537,,,,
165.92,18.10492195,2.195121707,,,,
165.94,18.30736098,1.829268049,,,,
165.96,19.48053171,1.097560732,,,,
165.98,20.33906829,-1.219512439,,,,
166,20.10736098,0.365853415,,,,
166.02,16.51833659,0.304877805,,,,
166.04,17.24516585,-0.243902683,,,,
166.06,16.37199512,-0.731707561,,,,
166.08,17.65126341,-1.09756122,,,,
166.1,20.82687317,-1.585366098,,,,
166.12,17.14394634,-2.195122195,,,,
166.14,21.20370244,-1.341463659,,,,
166.16,20.09516585,-2.134146585,,,,
166.18,15.28662927,-2.073170976,,,,
166.2,19.26101951,-1.585366098,,,,
166.22,15.43662927,-2.378049024,,,,
166.24,15.60614146,-1.341463659,,,,
166.26,20.88540976,-1.09756122,,,,
166.28,18.17687317,-2.134146585,,,,
166.3,19.8402878,-1.951219756,,,,
166.32,19.24394634,-0.365853902,,,,
166.34,16.97077561,-1.219512439,,,,
166.36,17.93297073,-0.243902683,,,,
166.38,15.95858049,1.58536561,,,,
166.4,17.05248293,0.731707073,,,,
166.42,16.75614146,1.58536561,,,,
166.44,17.50858049,1.219511951,,,,
166.46,18.70614146,1.829268049,,,,
166.48,17.65126341,2.499999756,,,,
166.5,16.0500439,1.46341439,,,,
166.52,18.97199512,0.975609512,,,,
166.54,17.5098,1.890243659,,,,
166.56,17.7000439,0.731707073,,,,
166.58,15.74882439,0.426829024,,,,
166.6,18.0500439,0.121950976,,,,
166.62,17.59882439,-0.243902683,,,,
166.64,18.51223902,-0.792683171,,,,
166.66,18.56467805,0.121950976,,,,
166.68,15.90858049,0.365853415,,,,
166.7,20.18906829,-0.304878293,,,,
166.72,16.68662927,-0.182927073,,,,
166.74,17.49760488,-1.09756122,,,,
166.76,16.91833659,-2.012195366,,,,
166.78,17.81711707,-2.317073415,,,,
166.8,16.67565366,-2.012195366,,,,
166.82,19.48540976,-2.195122195,,,,
166.84,20.28175122,-1.524390488,,,,
166.86,20.4195561,-0.97561,,,,
166.88,20.8098,-1.463414878,,,,
166.9,16.73175122,0.792682683,,,,
166.92,17.86833659,-0.365853902,,,,
166.94,17.25492195,0.121950976,,,,
166.96,16.37077561,-0.304878293,,,,
166.98,15.64638537,-1.03658561,,,,
167,16.81467805,-0.060975854,,,,
167.02,18.01833659,1.40243878,,,,
167.04,16.73906829,-0.243902683,,,,
167.06,17.75126341,0.914633902,,,,
167.08,17.62443415,2.378048537,,,,
167.1,16.1793122,1.219511951,,,,
167.12,18.3293122,0.548780244,,,,
167.14,19.95248293,2.378048537,,,,
167.16,17.7598,1.097560732,,,,
167.18,20.83053171,0.853658293,,,,
167.2,16.0293122,0.914633902,,,,
167.22,17.33297073,-1.524390488,,,,
167.24,17.24272683,-0.487805122,,,,
167.26,18.26467805,-0.548780732,,,,
167.28,17.45614146,-1.829268537,,,,
167.3,19.73419024,-1.280488049,,,,
167.32,17.39150732,-1.829268537,,,,
167.34,17.88540976,-2.256097805,,,,
167.36,17.96345854,-2.804878293,,,,
167.38,17.15858049,-2.804878293,,,,
167.4,16.94760488,-3.231707561,,,,
167.42,18.27443415,-3.109756341,,,,
167.44,18.85736098,-2.256097805,,,,
167.46,15.86711707,-1.829268537,,,,
167.48,15.94272683,-0.609756341,,,,
167.5,15.71589756,0.121950976,,,,
167.52,15.41345854,-2.44E-07,,,,
167.54,17.64150732,0.914633902,,,,
167.56,18.32443415,0.792682683,,,,
167.58,17.13906829,0.243902195,,,,
167.6,18.64272683,1.341463171,,,,
167.62,17.44516585,1.64634122,,,,
167.64,19.45736098,3.109755854,,,,
167.66,17.82687317,3.658536341,,,,
167.68,18.40248293,2.743902195,,,,
167.7,17.53784878,2.621950976,,,,
167.72,20.22199512,2.804877805,,,,
167.74,18.54638537,2.743902195,,,,
167.76,18.76345854,1.58536561,,,,
167.78,19.43662927,0.304877805,,,,
167.8,18.18419024,-0.97561,,,,
167.82,17.08175122,-2.926829512,,,,
167.84,19.6695561,-1.463414878,,,,
167.86,16.54394634,-1.03658561,,,,
167.88,17.57321463,-2.195122195,,,,
167.9,19.42443415,-2.865853902,,,,
167.92,16.50614146,-4.390244146,,,,
167.94,16.87077561,-5.304878293,,,,
167.96,16.26101951,-4.390244146,,,,
167.98,17.32687317,-5.487805122,,,,
168,16.09638537,-4.573170976,,,,
168.02,18.9902878,-4.451219756,,,,
168.04,14.98297073,-3.47561,,,,
168.06,18.16345854,-3.048780732,,,,
168.08,17.08540976,-2.012195366,,,,
168.1,17.53419024,-2.378049024,,,,
168.12,18.90614146,-2.378049024,,,,
168.14,19.57077561,-1.707317317,,,,
168.16,16.38906829,-2.682927073,,,,
168.18,17.27809268,-2.195122195,,,,
168.2,18.48540976,0.060975366,,,,
168.22,18.20126341,-0.85365878,,,,
168.24,18.09272683,0.914633902,,,,
168.26,18.01223902,1.158536341,,,,
168.28,19.43662927,0.060975366,,,,
168.3,18.70248293,-0.060975854,,,,
168.32,20.64272683,0.365853415,,,,
168.34,16.07199512,0.243902195,,,,
168.36,19.1500439,-0.060975854,,,,
168.38,18.83662927,-0.304878293,,,,
168.4,16.98784878,-2.012195366,,,,
168.42,18.9598,-1.402439268,,,,
168.44,18.61833659,-1.158536829,,,,
168.46,15.40736098,-2.317073415,,,,
168.48,17.99638537,-2.195122195,,,,
168.5,16.93053171,-3.59756122,,,,
168.52,15.85858049,-5.85365878,,,,
168.54,18.61345854,-6.280488049,,,,
168.56,19.23297073,-5.060975854,,,,
168.58,18.73906829,-5.731707561,,,,
168.6,20.29638537,-5.731707561,,,,
168.62,19.41833659,-5.548780732,,,,
168.64,18.49638537,-5.365853902,,,,
168.66,17.37443415,-4.817073415,,,,
168.68,18.88662927,-4.207317317,,,,
168.7,16.77199512,-4.146341707,,,,
168.72,15.89638537,-2.439024634,,,,
168.74,19.86345854,-1.951219756,,,,
168.76,17.39516585,-1.402439268,,,,
168.78,16.03419024,-0.792683171,,,,
168.8,17.56589756,-1.341463659,,,,
168.82,17.85858049,-2.012195366,,,,
168.84,16.83662927,-1.280488049,,,,
168.86,16.52321463,-0.243902683,,,,
168.88,18.00126341,0.182926585,,,,
168.9,18.62565366,0.975609512,,,,
168.92,15.65858049,1.52439,,,,
168.94,17.41467805,0.792682683,,,,
168.96,19.40736098,-0.548780732,,,,
168.98,18.76589756,0.182926585,,,,
169,17.75492195,-0.548780732,,,,
169.02,16.34760488,-2.378049024,,,,
169.04,18.65248293,-2.378049024,,,,
169.06,18.85248293,-3.048780732,,,,
169.08,16.74394634,-1.768292927,,,,
169.1,19.65858049,-1.951219756,,,,
169.12,19.64272683,-3.231707561,,,,
169.14,19.08906829,-2.987805122,,,,
169.16,17.31833659,-3.47561,,,,
169.18,18.54516585,-4.146341707,,,,
169.2,19.41467805,-3.35365878,,,,
169.22,17.00126341,-3.53658561,,,,
169.24,18.61101951,-3.963414878,,,,
169.26,16.62687317,-3.902439268,,,,
169.28,20.17443415,-3.902439268,,,,
169.3,16.94882439,-3.109756341,,,,
169.32,16.45492195,-2.378049024,,,,
169.34,22.50370244,-2.682927073,,,,
169.36,15.94394634,-2.256097805,,,,
169.38,17.20370244,-1.158536829,,,,
169.4,17.61345854,-0.792683171,,,,
169.42,17.7793122,0.853658293,,,,
169.44,18.73662927,1.707316829,,,,
169.46,18.0098,0.792682683,,,,
169.48,16.67443415,0.975609512,,,,
169.5,18.39760488,0.731707073,,,,
169.52,17.68906829,-0.182927073,,,,
169.54,17.44516585,0.487804634,,,,
169.56,20.31711707,0.731707073,,,,
169.58,16.4695561,-0.426829512,,,,
169.6,17.7000439,-1.03658561,,,,
169.62,17.93662927,-0.97561,,,,
169.64,18.28175122,-1.646341707,,,,
169.66,16.80126341,-2.682927073,,,,
169.68,17.47199512,-1.158536829,,,,
169.7,17.15370244,-1.707317317,,,,
169.72,17.63906829,-2.439024634,,,,
169.74,17.43662927,-3.658536829,,,,
169.76,17.64516585,-3.41463439,,,,
169.78,16.81467805,-4.024390488,,,,
169.8,18.96223902,-3.902439268,,,,
169.82,16.82077561,-4.939024634,,,,
169.84,19.03297073,-4.573170976,,,,
169.86,18.67443415,-4.268292927,,,,
169.88,19.55126341,-4.329268537,,,,
169.9,19.67443415,-3.47561,,,,
169.92,17.8500439,-3.170731951,,,,
169.94,16.06711707,-2.439024634,,,,
169.96,19.94882439,-1.890244146,,,,
169.98,19.76345854,-1.646341707,,,,
170,19.02443415,-1.463414878,,,,
170.02,18.16589756,-0.85365878,,,,
170.04,18.84760488,-0.304878293,,,,
170.06,17.73053171,0.060975366,,,,
170.08,16.61101951,1.40243878,,,,
170.1,17.74760488,2.439024146,,,,
170.12,18.26833659,0.853658293,,,,
170.14,15.80858049,2.073170488,,,,
170.16,17.40492195,0.243902195,,,,
170.18,18.47687317,0.060975366,,,,
170.2,19.20736098,0.060975366,,,,
170.22,18.82321463,-0.85365878,,,,
170.24,15.13540976,-1.768292927,,,,
170.26,18.5902878,-0.548780732,,,,
170.28,18.8500439,-1.707317317,,,,
170.3,17.87565366,-2.073170976,,,,
170.32,19.21589756,-1.768292927,,,,
170.34,15.4293122,-2.378049024,,,,
170.36,19.32565366,-3.902439268,,,,
170.38,17.24150732,-2.743902683,,,,
170.4,17.35370244,-2.621951463,,,,
170.42,18.86711707,-3.35365878,,,,
170.44,16.63053171,-2.560975854,,,,
170.46,19.77809268,-3.53658561,,,,
170.48,15.41711707,-3.963414878,,,,
170.5,19.46467805,-3.47561,,,,
170.52,16.31467805,-2.256097805,,,,
170.54,18.69150732,-0.91463439,,,,
170.56,17.83297073,-0.792683171,,,,
170.58,14.72809268,-0.85365878,,,,
170.6,15.54638537,-0.548780732,,,,
170.62,15.95858049,0.365853415,,,,
170.64,15.02565366,1.341463171,,,,
170.66,18.51833659,1.036585122,,,,
170.68,17.09760488,2.195121707,,,,
170.7,16.6402878,1.52439,,,,
170.72,16.03906829,1.341463171,,,,
170.74,17.65248293,1.341463171,,,,
170.76,15.21833659,1.341463171,,,,
170.78,16.75614146,1.097560732,,,,
170.8,17.03297073,0.670731463,,,,
170.82,16.65736098,-0.426829512,,,,
170.84,15.34394634,-0.426829512,,,,
170.86,17.25370244,0.060975366,,,,
170.88,17.93175122,-0.365853902,,,,
170.9,17.29882439,-0.365853902,,,,
170.92,18.56101951,0.914633902,,,,
170.94,16.62565366,-0.731707561,,,,
170.96,17.26345854,-2.987805122,,,,
170.98,16.18297073,-1.402439268,,,,
171,16.90492195,-4.146341707,,,,
171.02,19.16711707,-2.560975854,,,,
171.04,17.6402878,-2.317073415,,,,
171.06,17.24638537,-3.35365878,,,,
171.08,19.38662927,-3.780488049,,,,
171.1,17.60126341,-3.47561,,,,
171.12,15.9793122,-2.926829512,,,,
171.14,17.41345854,-2.682927073,,,,
171.16,16.29638537,-1.951219756,,,,
171.18,16.68297073,-2.621951463,,,,
171.2,20.34760488,-1.341463659,,,,
171.22,15.37809268,-0.426829512,,,,
171.24,19.74272683,-1.768292927,,,,
171.26,18.00858049,-0.670731951,,,,
171.28,18.31833659,0.548780244,,,,
171.3,15.23419024,0.914633902,,,,
171.32,15.15736098,0.243902195,,,,
171.34,18.62199512,0.304877805,,,,
171.36,18.15736098,1.219511951,,,,
171.38,19.09516585,2.134146098,,,,
171.4,18.5500439,1.158536341,,,,
171.42,16.7598,-0.121951463,,,,
171.44,15.43297073,0.670731463,,,,
171.46,18.91711707,-1.280488049,,,,
171.48,16.97321463,-1.524390488,,,,
171.5,16.93906829,-1.524390488,,,,
171.52,19.33175122,-2.012195366,,,,
171.54,18.28906829,-2.378049024,,,,
171.56,16.40858049,-2.256097805,,,,
171.58,15.6098,-2.865853902,,,,
171.6,19.37443415,-4.756097805,,,,
171.62,17.53419024,-2.682927073,,,,
171.64,14.85492195,-3.292683171,,,,
171.66,17.08419024,-4.512195366,,,,
171.68,18.50370244,-3.658536829,,,,
171.7,14.84516585,-3.841463659,,,,
171.72,16.58175122,-3.963414878,,,,
171.74,18.93540976,-2.621951463,,,,
171.76,18.94882439,-2.195122195,,,,
171.78,18.36589756,-1.951219756,,,,
171.8,17.84150732,-2.560975854,,,,
171.82,15.95126341,-2.439024634,,,,
171.84,16.91589756,-2.195122195,,,,
171.86,18.55736098,-2.012195366,,,,
171.88,18.1293122,-1.463414878,,,,
171.9,18.47809268,-0.487805122,,,,
171.92,18.20614146,0.792682683,,,,
171.94,16.54394634,0.731707073,,,,
171.96,22.6902878,0.365853415,,,,
171.98,18.81467805,1.036585122,,,,
172,18.23419024,0.792682683,,,,
172.02,18.70736098,0.121950976,,,,
172.04,17.4402878,0.487804634,,,,
172.06,16.90736098,-1.890244146,,,,
172.08,15.64150732,-2.012195366,,,,
172.1,16.36345854,-2.073170976,,,,
172.12,17.83175122,-2.560975854,,,,
172.14,18.0695561,-2.500000244,,,,
172.16,16.74516585,-3.780488049,,,,
172.18,17.4500439,-3.292683171,,,,
172.2,19.09272683,-4.695122195,,,,
172.22,17.09760488,-3.048780732,,,,
172.24,17.84760488,-4.878049024,,,,
172.26,17.84394634,-2.621951463,,,,
172.28,20.09516585,-2.256097805,,,,
172.3,19.00248293,-3.292683171,,,,
172.32,18.81589756,-3.53658561,,,,
172.34,18.19516585,-1.280488049,,,,
172.36,15.77809268,-1.158536829,,,,
172.38,16.24516585,-0.609756341,,,,
172.4,17.7695561,-0.182927073,,,,
172.42,17.66711707,-0.97561,,,,
172.44,16.30858049,0.304877805,,,,
172.46,17.66711707,0.365853415,,,,
172.48,19.21711707,0.731707073,,,,
172.5,19.11711707,1.280487561,,,,
172.52,19.40370244,3.109755854,,,,
172.54,16.98053171,1.890243659,,,,
172.56,17.82443415,2.560975366,,,,
172.58,16.11345854,1.707316829,,,,
172.6,17.83175122,1.341463171,,,,
172.62,19.23297073,2.012194878,,,,
172.64,15.98906829,1.341463171,,,,
172.66,16.55492195,-0.97561,,,,
172.68,20.48175122,0.975609512,,,,
172.7,17.82565366,-0.731707561,,,,
172.72,17.66223902,-0.91463439,,,,
172.74,18.09638537,-0.243902683,,,,
172.76,19.7500439,-0.85365878,,,,
172.78,17.65736098,-2.317073415,,,,
172.8,18.82199512,-2.865853902,,,,
172.82,16.89760488,-2.682927073,,,,
172.84,19.68419024,-4.390244146,,,,
172.86,17.9098,-4.512195366,,,,
172.88,18.21833659,-4.207317317,,,,
172.9,18.48540976,-6.219512439,,,,
172.92,16.26711707,-5.487805122,,,,
172.94,19.22321463,-4.024390488,,,,
172.96,17.37199512,-3.048780732,,,,
172.98,17.03540976,-2.439024634,,,,
173,19.95370244,-2.134146585,,,,
173.02,18.18906829,-1.646341707,,,,
173.04,17.64272683,-1.341463659,,,,
173.06,13.77809268,-0.97561,,,,
173.08,15.75126341,-0.121951463,,,,
173.1,17.46467805,0.609755854,,,,
173.12,18.23175122,1.158536341,,,,
173.14,17.86833659,0.060975366,,,,
173.16,17.71833659,1.52439,,,,
173.18,18.62687317,0.365853415,,,,
173.2,19.24150732,0.487804634,,,,
173.22,18.02321463,1.280487561,,,,
173.24,20.3695561,0.487804634,,,,
173.26,16.30126341,-1.03658561,,,,
173.28,18.07443415,-1.585366098,,,,
173.3,17.07443415,-1.707317317,,,,
173.32,18.55126341,-1.585366098,,,,
173.34,15.76467805,-0.609756341,,,,
173.36,16.97565366,-1.951219756,,,,
173.38,17.37565366,-2.926829512,,,,
173.4,16.30614146,-3.41463439,,,,
173.42,16.43297073,-5.000000244,,,,
173.44,18.48297073,-4.634146585,,,,
173.46,18.05736098,-3.109756341,,,,
173.48,16.82199512,-4.878049024,,,,
173.5,20.5195561,-4.512195366,,,,
173.52,16.32565366,-3.59756122,,,,
173.54,16.29394634,-2.865853902,,,,
173.56,16.97687317,-2.073170976,,,,
173.58,19.77687317,-0.670731951,,,,
173.6,20.63419024,0.365853415,,,,
173.62,19.10858049,-0.426829512,,,,
173.64,19.1598,-0.731707561,,,,
173.66,18.78906829,-1.707317317,,,,
173.68,20.50248293,-0.609756341,,,,
173.7,16.70248293,-0.243902683,,,,
173.72,19.02687317,-1.402439268,,,,
173.74,17.56101951,0.182926585,,,,
173.76,16.99882439,0.121950976,,,,
173.78,17.46467805,0.426829024,,,,
173.8,17.26467805,1.64634122,,,,
173.82,16.31467805,0.609755854,,,,
173.84,17.63175122,-0.060975854,,,,
173.86,17.24638537,0.670731463,,,,
173.88,16.63419024,-1.219512439,,,,
173.9,18.67077561,-1.646341707,,,,
173.92,19.39760488,-1.524390488,,,,
173.94,16.38540976,-1.158536829,,,,
173.96,19.07809268,-1.280488049,,,,
173.98,16.33784878,-0.731707561,,,,
174,18.57199512,-2.439024634,,,,
174.02,21.15370244,-4.695122195,,,,
174.04,16.88419024,-3.841463659,,,,
174.06,20.40370244,-4.451219756,,,,
174.08,17.33540976,-4.756097805,,,,
174.1,18.1098,-3.719512439,,,,
174.12,17.36589756,-4.451219756,,,,
174.14,19.95370244,-3.53658561,,,,
174.16,18.73906829,-0.91463439,,,,
174.18,19.65614146,-2.073170976,,,,
174.2,16.27077561,-1.09756122,,,,
174.22,19.20736098,0.670731463,,,,
174.24,21.03784878,-0.731707561,,,,
174.26,17.87443415,-0.426829512,,,,
174.28,17.67321463,0.060975366,,,,
174.3,16.19150732,0.792682683,,,,
174.32,19.70736098,1.951219268,,,,
174.34,16.7293122,1.768292439,,,,
174.36,21.1695561,1.707316829,,,,
174.38,17.34150732,1.52439,,,,
174.4,16.34394634,2.073170488,,,,
174.42,17.40858049,1.158536341,,,,
174.44,15.54272683,0.853658293,,,,
174.46,17.9902878,0.792682683,,,,
174.48,18.38175122,0.060975366,,,,
174.5,17.93906829,-1.463414878,,,,
174.52,19.05736098,-0.91463439,,,,
174.54,18.66223902,-1.219512439,,,,
174.56,13.65858049,-1.829268537,,,,
174.58,16.96589756,-0.609756341,,,,
174.6,16.18297073,-1.585366098,,,,
174.62,16.5598,-3.719512439,,,,
174.64,17.34516585,-3.780488049,,,,
174.66,17.78175122,-4.939024634,,,,
174.68,17.28175122,-4.695122195,,,,
174.7,20.0695561,-3.53658561,,,,
174.72,19.69882439,-3.902439268,,,,
174.74,19.6293122,-3.59756122,,,,
174.76,16.87321463,-2.500000244,,,,
174.78,16.16223902,-2.378049024,,,,
174.8,19.8098,-0.609756341,,,,
174.82,18.7293122,0.121950976,,,,
174.84,15.34394634,-1.524390488,,,,
174.86,16.48784878,-0.304878293,,,,
174.88,16.58175122,0.060975366,,,,
174.9,16.06589756,-0.426829512,,,,
174.92,15.74882439,0.853658293,,,,
174.94,16.88053171,1.158536341,,,,
174.96,15.68784878,1.280487561,,,,
174.98,18.69394634,1.890243659,,,,
175,15.60370244,0.975609512,,,,
175.02,18.40858049,1.52439,,,,
175.04,18.23662927,2.317072927,,,,
175.06,15.01345854,2.926829024,,,,
175.08,15.2293122,2.012194878,,,,
175.1,16.47321463,2.560975366,,,,
175.12,18.16223902,0.426829024,,,,
175.14,19.88784878,-0.85365878,,,,
175.16,17.41101951,-2.44E-07,,,,
175.18,17.59394634,-0.426829512,,,,
175.2,17.30858049,-0.85365878,,,,
175.22,18.65248293,-0.792683171,,,,
175.24,19.97199512,-1.768292927,,,,
175.26,16.97565366,-2.743902683,,,,
175.28,17.92443415,-2.926829512,,,,
175.3,16.55248293,-2.682927073,,,,
175.32,17.87199512,-3.47561,,,,
175.34,17.31711707,-2.439024634,,,,
175.36,16.94150732,-2.621951463,,,,
175.38,17.5902878,-1.524390488,,,,
175.4,17.77443415,-1.463414878,,,,
175.42,17.33297073,-2.073170976,,,,
175.44,17.40248293,-1.768292927,,,,
175.46,17.28784878,-1.03658561,,,,
175.48,15.35858049,-1.463414878,,,,
175.5,19.13662927,0.243902195,,,,
175.52,18.02565366,1.158536341,,,,
175.54,17.35248293,1.036585122,,,,
175.56,20.36467805,1.707316829,,,,
175.58,17.4902878,1.890243659,,,,
175.6,20.07565366,0.304877805,,,,
175.62,16.29394634,-0.243902683,,,,
175.64,20.76589756,0.365853415,,,,
175.66,18.91467805,1.46341439,,,,
175.68,17.41223902,1.829268049,,,,
175.7,17.23540976,0.853658293,,,,
175.72,17.43540976,-0.85365878,,,,
175.74,19.45614146,-2.073170976,,,,
175.76,18.38297073,-1.890244146,,,,
175.78,13.84516585,-2.134146585,,,,
175.8,18.05614146,-0.85365878,,,,
175.82,15.48053171,-2.073170976,,,,
175.84,15.3402878,-4.146341707,,,,
175.86,17.02077561,-3.292683171,,,,
175.88,20.46345854,-3.658536829,,,,
175.9,18.26833659,-4.512195366,,,,
175.92,17.97321463,-3.780488049,,,,
175.94,16.32687317,-4.634146585,,,,
175.96,20.08784878,-4.634146585,,,,
175.98,19.05492195,-4.329268537,,,,
176,19.00858049,-4.329268537,,,,
176.02,20.98906829,-4.329268537,,,,
176.04,19.43906829,-3.048780732,,,,
176.06,17.0293122,-3.292683171,,,,
176.08,15.89272683,-4.390244146,,,,
176.1,15.33540976,-2.743902683,,,,
176.12,17.02687317,-2.134146585,,,,
176.14,20.60126341,-0.609756341,,,,
176.16,17.79394634,1.097560732,,,,
176.18,19.36711707,0.792682683,,,,
176.2,17.6293122,0.060975366,,,,
176.22,17.15614146,1.64634122,,,,
176.24,18.00126341,0.487804634,,,,
176.26,17.60370244,-0.91463439,,,,
176.28,17.88784878,0.121950976,,,,
176.3,17.54394634,-1.219512439,,,,
176.32,17.71711707,-2.317073415,,,,
176.34,18.34882439,-2.317073415,,,,
176.36,16.98540976,-3.109756341,,,,
176.38,16.33906829,-2.743902683,,,,
176.4,16.76711707,-1.280488049,,,,
176.42,17.58540976,-3.53658561,,,,
176.44,15.84760488,-4.451219756,,,,
176.46,17.12809268,-4.329268537,,,,
176.48,15.58662927,-3.53658561,,,,
176.5,15.62199512,-3.902439268,,,,
176.52,16.93419024,-3.902439268,,,,
176.54,18.15492195,-4.634146585,,,,
176.56,16.47687317,-4.451219756,,,,
176.58,19.04150732,-1.890244146,,,,
176.6,17.8598,-3.048780732,,,,
176.62,16.3902878,-4.024390488,,,,
176.64,17.30858049,-1.524390488,,,,
176.66,17.94516585,-2.378049024,,,,
176.68,17.24516585,-2.378049024,,,,
176.7,19.50492195,-0.548780732,,,,
176.72,17.41589756,-0.243902683,,,,
176.74,19.66467805,-0.365853902,,,,
176.76,17.12199512,0.548780244,,,,
176.78,18.93662927,1.219511951,,,,
176.8,15.79150732,0.975609512,,,,
176.82,17.50370244,1.52439,,,,
176.84,16.61223902,-0.548780732,,,,
176.86,17.65858049,0.792682683,,,,
176.88,15.43662927,-0.243902683,,,,
176.9,18.55126341,-0.426829512,,,,
176.92,17.91467805,-0.97561,,,,
176.94,17.85248293,-2.073170976,,,,
176.96,16.19760488,-2.256097805,,,,
176.98,18.38662927,-2.987805122,,,,
177,16.83175122,-1.646341707,,,,
177.02,14.6402878,-2.743902683,,,,
177.04,19.32199512,-4.207317317,,,,
177.06,18.42443415,-4.146341707,,,,
177.08,17.21589756,-5.426829512,,,,
177.1,16.68906829,-5.182927073,,,,
177.12,16.93419024,-5.182927073,,,,
177.14,17.22443415,-6.09756122,,,,
177.16,16.9402878,-6.829268537,,,,
177.18,19.69394634,-6.829268537,,,,
177.2,14.51833659,-5.670731951,,,,
177.22,17.17077561,-3.902439268,,,,
177.24,14.73540976,-3.231707561,,,,
177.26,20.59272683,-3.41463439,,,,
177.28,18.3793122,-2.682927073,,,,
177.3,19.22443415,-2.804878293,,,,
177.32,16.40736098,-3.658536829,,,,
177.34,17.92687317,-2.500000244,,,,
177.36,17.51467805,-0.182927073,,,,
177.38,16.93540976,-0.670731951,,,,
177.4,18.25248293,-0.670731951,,,,
177.42,16.9195561,-0.670731951,,,,
177.44,20.41345854,-1.585366098,,,,
177.46,16.90492195,-1.219512439,,,,
177.48,15.55248293,-0.91463439,,,,
177.5,17.33297073,-1.768292927,,,,
177.52,17.85126341,-2.560975854,,,,
177.54,17.00370244,-2.804878293,,,,
177.56,18.89638537,-3.841463659,,,,
177.58,16.9902878,-2.987805122,,,,
177.6,20.5000439,-2.560975854,,,,
177.62,15.80370244,-1.951219756,,,,
177.64,16.76101951,-2.195122195,,,,
177.66,20.82565366,-3.780488049,,,,
177.68,18.14150732,-4.512195366,,,,
177.7,16.78540976,-3.47561,,,,
177.72,16.35492195,-4.756097805,,,,
177.74,19.66467805,-4.573170976,,,,
177.76,16.59150732,-3.35365878,,,,
177.78,15.78540976,-3.902439268,,,,
177.8,19.83906829,-3.41463439,,,,
177.82,15.83175122,-2.439024634,,,,
177.84,16.67077561,-2.804878293,,,,
177.86,18.23784878,-2.073170976,,,,
177.88,18.78053171,-1.219512439,,,,
177.9,19.83053171,-1.768292927,,,,
177.92,17.1598,-0.91463439,,,,
177.94,15.98540976,-0.731707561,,,,
177.96,17.51101951,-0.487805122,,,,
177.98,17.01467805,0.365853415,,,,
178,17.34272683,0.548780244,,,,
178.02,18.59882439,1.219511951,,,,
178.04,18.88540976,0.731707073,,,,
178.06,19.28175122,1.097560732,,,,
178.08,16.18053171,-1.158536829,,,,
178.1,15.8000439,-1.280488049,,,,
178.12,19.12687317,-1.585366098,,,,
178.14,18.13662927,-3.231707561,,,,
